,Month,Day,Hour,331111,325110,324110,322130,322121,311221,325199,325311,322110,325181,327410,212391,325211,325193
5012,7,6,20,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.194,1,1,1,1,0.196,0.7761785
5013,7,6,21,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.194,1,1,1,1,0.196,0.7761785
5014,7,6,22,1,0.67622197,0.7638512,1,1,0.2,0.7707808,0.194,1,1,1,1,0.196,0.7761785
5015,7,6,23,1,0.65507126,0.74631476,1,1,0.2,0.71194655,0.194,1,1,1,1,0.196,0.75398916
5016,7,0,0,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1,1,0.196,0.73326385
5017,7,0,1,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1,1,0.196,0.73326385
5018,7,0,2,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1,1,0.196,0.73326385
5019,7,0,3,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1,1,0.196,0.73326385
5020,7,0,4,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1,1,0.196,0.73326385
5021,7,0,5,1,0.6787259,0.75366986,1,1,0.46666667,0.73041433,0.45266667,1,1,1,1,0.45733333,0.7411409000000001
5022,7,0,6,1,0.682117,0.76057446,1,1,0.73333335,0.7487944000000001,0.71133333,1,1,1,1,0.7186667,0.74901795
5023,7,0,7,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5024,7,0,8,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5025,7,0,9,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5026,7,0,10,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5027,7,0,11,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5028,7,0,12,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5029,7,0,13,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5030,7,0,14,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5031,7,0,15,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5032,7,0,16,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5033,7,0,17,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5034,7,0,18,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5035,7,0,19,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5036,7,0,20,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5037,7,0,21,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.7186667,0.756895
5038,7,0,22,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.45733333,0.756895
5039,7,0,23,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.71133333,1,1,1,1,0.196,0.756895
5040,7,1,0,1,0.682117,0.76057446,1,1,0.73333335,0.7487944000000001,0.45266667,1,1,1,1,0.196,0.74901795
5041,7,1,1,1,0.6787259,0.75366986,1,1,0.46666667,0.73041433,0.194,1,1,1,1,0.196,0.7411409000000001
5042,7,1,2,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1,1,0.196,0.73326385
5043,7,1,3,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1,1,0.196,0.73326385
5044,7,1,4,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1,1,0.196,0.73326385
5045,7,1,5,1,0.6787259,0.75366986,1,1,0.46666667,0.73041433,0.45266667,1,1,1,1,0.45733333,0.7411409000000001
5046,7,1,6,1,0.682117,0.76057446,1,1,0.73333335,0.7487944000000001,0.71133333,1,1,1,1,0.7186667,0.74901795
5047,7,1,7,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5048,7,1,8,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5049,7,1,9,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5050,7,1,10,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5051,7,1,11,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5052,7,1,12,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5053,7,1,13,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5054,7,1,14,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5055,7,1,15,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5056,7,1,16,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5057,7,1,17,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5058,7,1,18,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5059,7,1,19,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5060,7,1,20,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5061,7,1,21,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.7186667,0.756895
5062,7,1,22,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.45733333,0.756895
5063,7,1,23,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.71133333,1,1,1,1,0.196,0.756895
5064,7,2,0,1,0.682117,0.76057446,1,1,0.73333335,0.7487944000000001,0.45266667,1,1,1,1,0.196,0.74901795
5065,7,2,1,1,0.6787259,0.75366986,1,1,0.46666667,0.73041433,0.194,1,1,1,1,0.196,0.7411409000000001
5066,7,2,2,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1,1,0.196,0.73326385
5067,7,2,3,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1,1,0.196,0.73326385
5068,7,2,4,1,0.6753348000000001,0.7467653000000001,1,1,0.2,0.71203434,0.194,1,1,1,1,0.196,0.73326385
5069,7,2,5,1,0.6787259,0.75366986,1,1,0.46666667,0.73041433,0.45266667,1,1,1,1,0.45733333,0.7411409000000001
5070,7,2,6,1,0.682117,0.76057446,1,1,0.73333335,0.7487944000000001,0.71133333,1,1,1,1,0.7186667,0.74901795
5071,7,2,7,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5072,7,2,8,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5073,7,2,9,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5074,7,2,10,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5075,7,2,11,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5076,7,2,12,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5077,7,2,13,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5078,7,2,14,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5079,7,2,15,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5080,7,2,16,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5081,7,2,17,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5082,7,2,18,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5083,7,2,19,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5084,7,2,20,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.98,0.756895
5085,7,2,21,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.7186667,0.756895
5086,7,2,22,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.97,1,1,1,1,0.45733333,0.756895
5087,7,2,23,1,0.6855081000000001,0.76747906,1,1,1.0,0.76717436,0.71133333,1,1,1,1,0.196,0.756895
5088,8,3,0,1,0.7135308000000001,0.75126874,1,1,0.73333335,0.7725328,0.45266667,1,1,1,1,0.196,0.77743185
5089,8,3,1,1,0.7102888,0.74574846,1,1,0.46666667,0.75332236,0.194,1,1,1,1,0.196,0.76977473
5090,8,3,2,1,0.7070469,0.74022824,1,1,0.2,0.73411185,0.194,1,1,1,1,0.196,0.7621176
5091,8,3,3,1,0.7070469,0.74022824,1,1,0.2,0.73411185,0.194,1,1,1,1,0.196,0.7621176
5092,8,3,4,1,0.7070469,0.74022824,1,1,0.2,0.73411185,0.194,1,1,1,1,0.196,0.7621176
5093,8,3,5,1,0.7102888,0.74574846,1,1,0.46666667,0.75332236,0.45266667,1,1,1,1,0.45733333,0.76977473
5094,8,3,6,1,0.7135308000000001,0.75126874,1,1,0.73333335,0.7725328,0.71133333,1,1,1,1,0.7186667,0.77743185
5095,8,3,7,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5096,8,3,8,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5097,8,3,9,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5098,8,3,10,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5099,8,3,11,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5100,8,3,12,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5101,8,3,13,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5102,8,3,14,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5103,8,3,15,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5104,8,3,16,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5105,8,3,17,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5106,8,3,18,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5107,8,3,19,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5108,8,3,20,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5109,8,3,21,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.7186667,0.785089
5110,8,3,22,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.45733333,0.785089
5111,8,3,23,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.71133333,1,1,1,1,0.196,0.785089
5112,8,4,0,1,0.7135308000000001,0.75126874,1,1,0.73333335,0.7725328,0.45266667,1,1,1,1,0.196,0.77743185
5113,8,4,1,1,0.7102888,0.74574846,1,1,0.46666667,0.75332236,0.194,1,1,1,1,0.196,0.76977473
5114,8,4,2,1,0.7070469,0.74022824,1,1,0.2,0.73411185,0.194,1,1,1,1,0.196,0.7621176
5115,8,4,3,1,0.7070469,0.74022824,1,1,0.2,0.73411185,0.194,1,1,1,1,0.196,0.7621176
5116,8,4,4,1,0.7070469,0.74022824,1,1,0.2,0.73411185,0.194,1,1,1,1,0.196,0.7621176
5117,8,4,5,1,0.7102888,0.74574846,1,1,0.46666667,0.75332236,0.45266667,1,1,1,1,0.45733333,0.76977473
5118,8,4,6,1,0.7135308000000001,0.75126874,1,1,0.73333335,0.7725328,0.71133333,1,1,1,1,0.7186667,0.77743185
5119,8,4,7,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5120,8,4,8,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5121,8,4,9,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5122,8,4,10,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5123,8,4,11,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5124,8,4,12,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5125,8,4,13,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5126,8,4,14,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5127,8,4,15,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5128,8,4,16,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5129,8,4,17,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5130,8,4,18,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5131,8,4,19,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5132,8,4,20,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5133,8,4,21,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.7186667,0.785089
5134,8,4,22,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.45733333,0.785089
5135,8,4,23,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.71133333,1,1,1,1,0.196,0.785089
5136,8,5,0,1,0.71322304,0.7504441,1,1,0.73333335,0.7715483,0.45266667,1,1,1,1,0.196,0.7742011
5137,8,5,1,1,0.7096733000000001,0.7440993,1,1,0.46666667,0.75135326,0.194,1,1,1,1,0.196,0.7633131
5138,8,5,2,1,0.7061236,0.73775446,1,1,0.2,0.73115826,0.194,1,1,1,1,0.196,0.7524251999999999
5139,8,5,3,1,0.7061236,0.73775446,1,1,0.2,0.73115826,0.194,1,1,1,1,0.196,0.7524251999999999
5140,8,5,4,1,0.7061236,0.73775446,1,1,0.2,0.73115826,0.194,1,1,1,1,0.196,0.7524251999999999
5141,8,5,5,1,0.7197998000000001,0.74141306,1,1,0.46666667,0.75034606,0.45266667,1,1,1,1,0.196,0.7595128000000001
5142,8,5,6,1,0.733476,0.7450717,1,1,0.73333335,0.76953393,0.71133333,1,1,1,1,0.196,0.7666003
5143,8,5,7,1,0.7471522,0.7487303000000001,1,1,1.0,0.78872174,0.97,1,1,1,1,0.196,0.7736879
5144,8,5,8,1,0.7471522,0.7487303000000001,1,1,1.0,0.78872174,0.97,1,1,1,1,0.196,0.7736879
5145,8,5,9,1,0.7471522,0.7487303000000001,1,1,1.0,0.78872174,0.97,1,1,1,1,0.196,0.7736879
5146,8,5,10,1,0.7471522,0.7487303000000001,1,1,1.0,0.78872174,0.97,1,1,1,1,0.196,0.7736879
5147,8,5,11,1,0.7471522,0.7487303000000001,1,1,1.0,0.78872174,0.97,1,1,1,1,0.196,0.7736879
5148,8,5,12,1,0.7471522,0.7487303000000001,1,1,1.0,0.78872174,0.97,1,1,1,1,0.196,0.7736879
5149,8,5,13,1,0.7471522,0.7487303000000001,1,1,1.0,0.78872174,0.97,1,1,1,1,0.196,0.7736879
5150,8,5,14,1,0.7471522,0.7487303000000001,1,1,1.0,0.78872174,0.97,1,1,1,1,0.196,0.7736879
5151,8,5,15,1,0.7471522,0.7487303000000001,1,1,1.0,0.78872174,0.97,1,1,1,1,0.196,0.7736879
5152,8,5,16,1,0.7471522,0.7487303000000001,1,1,1.0,0.78872174,0.97,1,1,1,1,0.196,0.7736879
5153,8,5,17,1,0.7471522,0.7487303000000001,1,1,1.0,0.78872174,0.97,1,1,1,1,0.196,0.7736879
5154,8,5,18,1,0.7471522,0.7487303000000001,1,1,1.0,0.78872174,0.97,1,1,1,1,0.196,0.7736879
5155,8,5,19,1,0.7471522,0.7487303000000001,1,1,1.0,0.78872174,0.97,1,1,1,1,0.196,0.7736879
5156,8,5,20,1,0.7471522,0.7487303000000001,1,1,1.0,0.78872174,0.97,1,1,1,1,0.196,0.7736879
5157,8,5,21,1,0.7471522,0.7487303000000001,1,1,0.73333335,0.78872174,0.97,1,1,1,1,0.196,0.7736879
5158,8,5,22,1,0.7471522,0.7487303000000001,1,1,0.46666667,0.78872174,0.97,1,1,1,1,0.196,0.7736879
5159,8,5,23,1,0.7471522,0.7487303000000001,1,1,0.2,0.7684456999999999,0.71133333,1,1,1,1,0.196,0.7736879
5160,8,6,0,1,0.7265159000000001,0.7434416,1,1,0.2,0.74816966,0.45266667,1,1,1,1,0.196,0.7686035
5161,8,6,1,1,0.7058795999999999,0.73815286,1,1,0.2,0.7278935999999999,0.194,1,1,1,1,0.196,0.7635191
5162,8,6,2,1,0.6852433000000001,0.7328640999999999,1,1,0.2,0.7278935999999999,0.194,1,1,1,1,0.196,0.7584347
5163,8,6,3,1,0.6852433000000001,0.7328640999999999,1,1,0.2,0.7278935999999999,0.194,1,1,1,1,0.196,0.7584347
5164,8,6,4,1,0.6852433000000001,0.7328640999999999,1,1,0.2,0.7278935999999999,0.194,1,1,1,1,0.196,0.7584347
5165,8,6,5,1,0.6957557,0.7380648,1,1,0.2,0.74826264,0.194,1,1,1,1,0.196,0.7648537
5166,8,6,6,1,0.7062681,0.7432655,1,1,0.2,0.76863176,0.194,1,1,1,1,0.196,0.7712727
5167,8,6,7,1,0.7167805,0.74846625,1,1,0.2,0.7890008000000001,0.45266667,1,1,1,1,0.196,0.7776917
5168,8,6,8,1,0.7167805,0.74846625,1,1,0.2,0.7890008000000001,0.71133333,1,1,1,1,0.196,0.7776917
5169,8,6,9,1,0.7167805,0.74846625,1,1,0.2,0.7890008000000001,0.97,1,1,1,1,0.196,0.7776917
5170,8,6,10,1,0.7167805,0.74846625,1,1,0.2,0.7890008000000001,0.97,1,1,1,1,0.196,0.7776917
5171,8,6,11,1,0.7167805,0.74846625,1,1,0.2,0.7890008000000001,0.97,1,1,1,1,0.196,0.7776917
5172,8,6,12,1,0.7167805,0.74846625,1,1,0.2,0.7890008000000001,0.97,1,1,1,1,0.196,0.7776917
5173,8,6,13,1,0.7167805,0.74846625,1,1,0.2,0.7890008000000001,0.97,1,1,1,1,0.196,0.7776917
5174,8,6,14,1,0.7167805,0.74846625,1,1,0.2,0.7890008000000001,0.97,1,1,1,1,0.196,0.7776917
5175,8,6,15,1,0.7167805,0.74846625,1,1,0.2,0.7890008000000001,0.97,1,1,1,1,0.196,0.7776917
5176,8,6,16,1,0.7167805,0.74846625,1,1,0.2,0.7890008000000001,0.97,1,1,1,1,0.196,0.7776917
5177,8,6,17,1,0.7167805,0.74846625,1,1,0.2,0.7890008000000001,0.71133333,1,1,1,1,0.196,0.7776917
5178,8,6,18,1,0.7167805,0.74846625,1,1,0.2,0.7890008000000001,0.45266667,1,1,1,1,0.196,0.7776917
5179,8,6,19,1,0.7167805,0.74846625,1,1,0.2,0.7890008000000001,0.194,1,1,1,1,0.196,0.7776917
5180,8,6,20,1,0.7167805,0.74846625,1,1,0.2,0.7890008000000001,0.194,1,1,1,1,0.196,0.7776917
5181,8,6,21,1,0.7167805,0.74846625,1,1,0.2,0.7890008000000001,0.194,1,1,1,1,0.196,0.7776917
5182,8,6,22,1,0.7167805,0.74846625,1,1,0.2,0.7890008000000001,0.194,1,1,1,1,0.196,0.7776917
5183,8,6,23,1,0.6852433000000001,0.7328640999999999,1,1,0.2,0.7278935999999999,0.194,1,1,1,1,0.196,0.7584347
5184,8,0,0,1,0.7070469,0.74022824,1,1,0.2,0.73411185,0.194,1,1,1,1,0.196,0.7621176
5185,8,0,1,1,0.7070469,0.74022824,1,1,0.2,0.73411185,0.194,1,1,1,1,0.196,0.7621176
5186,8,0,2,1,0.7070469,0.74022824,1,1,0.2,0.73411185,0.194,1,1,1,1,0.196,0.7621176
5187,8,0,3,1,0.7070469,0.74022824,1,1,0.2,0.73411185,0.194,1,1,1,1,0.196,0.7621176
5188,8,0,4,1,0.7070469,0.74022824,1,1,0.2,0.73411185,0.194,1,1,1,1,0.196,0.7621176
5189,8,0,5,1,0.7102888,0.74574846,1,1,0.46666667,0.75332236,0.45266667,1,1,1,1,0.45733333,0.76977473
5190,8,0,6,1,0.7135308000000001,0.75126874,1,1,0.73333335,0.7725328,0.71133333,1,1,1,1,0.7186667,0.77743185
5191,8,0,7,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5192,8,0,8,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5193,8,0,9,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5194,8,0,10,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5195,8,0,11,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5196,8,0,12,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5197,8,0,13,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5198,8,0,14,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5199,8,0,15,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5200,8,0,16,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5201,8,0,17,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5202,8,0,18,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5203,8,0,19,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5204,8,0,20,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5205,8,0,21,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.7186667,0.785089
5206,8,0,22,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.45733333,0.785089
5207,8,0,23,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.71133333,1,1,1,1,0.196,0.785089
5208,8,1,0,1,0.7135308000000001,0.75126874,1,1,0.73333335,0.7725328,0.45266667,1,1,1,1,0.196,0.77743185
5209,8,1,1,1,0.7102888,0.74574846,1,1,0.46666667,0.75332236,0.194,1,1,1,1,0.196,0.76977473
5210,8,1,2,1,0.7070469,0.74022824,1,1,0.2,0.73411185,0.194,1,1,1,1,0.196,0.7621176
5211,8,1,3,1,0.7070469,0.74022824,1,1,0.2,0.73411185,0.194,1,1,1,1,0.196,0.7621176
5212,8,1,4,1,0.7070469,0.74022824,1,1,0.2,0.73411185,0.194,1,1,1,1,0.196,0.7621176
5213,8,1,5,1,0.7102888,0.74574846,1,1,0.46666667,0.75332236,0.45266667,1,1,1,1,0.45733333,0.76977473
5214,8,1,6,1,0.7135308000000001,0.75126874,1,1,0.73333335,0.7725328,0.71133333,1,1,1,1,0.7186667,0.77743185
5215,8,1,7,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5216,8,1,8,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5217,8,1,9,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5218,8,1,10,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5219,8,1,11,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5220,8,1,12,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5221,8,1,13,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5222,8,1,14,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5223,8,1,15,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5224,8,1,16,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5225,8,1,17,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5226,8,1,18,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5227,8,1,19,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5228,8,1,20,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.98,0.785089
5229,8,1,21,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.7186667,0.785089
5230,8,1,22,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.97,1,1,1,1,0.45733333,0.785089
5231,8,1,23,1,0.71677274,0.75678897,1,1,1.0,0.7917433,0.71133333,1,1,1,1,0.196,0.785089
5232,8,2,0,1,0.7135308000000001,0.75126874,1,1,0.73333335,0.7725328,0.45266667,1,1,1,1,0.196,0.77743185
5233,8,2,1,1,0.7102888,0.74574846,1,1,0.46666667,0.75332236,0.194,1,1,1,1,0.196,0.76977473
5234,8,2,2,1,0.7070469,0.74022824,1,1,0.2,0.73411185,0.194,1,1,1,1,0.196,0.7621176
5235,8,2,3,1,0.7070469,0.74022824,1,1,0.2,0.73411185,0.194,1,1,1,1,0.196,0.7621176
5236,8,2,4,1,0.7070469,0.74022824,1,1,0.2,0.73411185,0.194,1,1,1,1,0.196,0.7621176
5237,8,2,5,1,0.7102888,0.74574846,1,1,0.46666667,0.75332236,0.45266667,1,1,1,1,0.45733333,0.76977473
5238,8,2,6,1,0.7135308000000001,0.75126874,1,1,0.73333335,0.7725328,0.71133333,1,1,1,1,0.7186667,0.77743185
