,Date,HourEnding,Settlement Point Price
4407,2021/07/03,16,34.4257
4408,2021/07/03,17,33.8322
4409,2021/07/03,18,36.8946
4410,2021/07/03,19,36.4628
4411,2021/07/03,20,36.7506
4412,2021/07/03,21,39.6328
4413,2021/07/03,22,43.3506
4414,2021/07/03,23,41.231
4415,2021/07/03,24,36.7222
4416,2021/07/04,1,29.6218
4417,2021/07/04,2,25.0755
4418,2021/07/04,3,21.6387
4419,2021/07/04,4,26.4061
4420,2021/07/04,5,14.5419
4421,2021/07/04,6,13.1144
4422,2021/07/04,7,13.377
4423,2021/07/04,8,5.3618
4424,2021/07/04,9,14.6785
4425,2021/07/04,10,18.9742
4426,2021/07/04,11,16.5936
4427,2021/07/04,12,19.4322
4428,2021/07/04,13,48.7318
4429,2021/07/04,14,34.2207
4430,2021/07/04,15,31.5323
4431,2021/07/04,16,25.9014
4432,2021/07/04,17,28.8173
4433,2021/07/04,18,29.8959
4434,2021/07/04,19,33.0968
4435,2021/07/04,20,34.7557
4436,2021/07/04,21,36.6783
4437,2021/07/04,22,37.5074
4438,2021/07/04,23,36.2543
4439,2021/07/04,24,33.5856
4440,2021/07/05,1,28.556
4441,2021/07/05,2,21.8814
4442,2021/07/05,3,14.4809
4443,2021/07/05,4,13.9057
4444,2021/07/05,5,11.5627
4445,2021/07/05,6,9.8173
4446,2021/07/05,7,13.3324
4447,2021/07/05,8,10.5773
4448,2021/07/05,9,15.0889
4449,2021/07/05,10,16.5409
4450,2021/07/05,11,17.3392
4451,2021/07/05,12,12.2933
4452,2021/07/05,13,16.945
4453,2021/07/05,14,21.8665
4454,2021/07/05,15,22.665
4455,2021/07/05,16,26.5479
4456,2021/07/05,17,34.9947
4457,2021/07/05,18,43.85
4458,2021/07/05,19,38.5405
4459,2021/07/05,20,40.9462
4460,2021/07/05,21,126.0199
4461,2021/07/05,22,61.0786
4462,2021/07/05,23,40.9815
4463,2021/07/05,24,50.2952
4464,2021/07/06,1,35.6582
4465,2021/07/06,2,28.5248
4466,2021/07/06,3,23.5894
4467,2021/07/06,4,15.653
4468,2021/07/06,5,12.2625
4469,2021/07/06,6,13.8973
4470,2021/07/06,7,13.5425
4471,2021/07/06,8,15.5501
4472,2021/07/06,9,15.9292
4473,2021/07/06,10,19.1371
4474,2021/07/06,11,21.3397
4475,2021/07/06,12,20.1957
4476,2021/07/06,13,27.3117
4477,2021/07/06,14,34.8841
4478,2021/07/06,15,40.3898
4479,2021/07/06,16,42.1147
4480,2021/07/06,17,39.3725
4481,2021/07/06,18,39.2855
4482,2021/07/06,19,43.1621
4483,2021/07/06,20,44.4034
4484,2021/07/06,21,49.5101
4485,2021/07/06,22,59.1334
4486,2021/07/06,23,48.7348
4487,2021/07/06,24,50.9835
4488,2021/07/07,1,120.9975
4489,2021/07/07,2,39.6536
4490,2021/07/07,3,35.7965
4491,2021/07/07,4,27.1998
4492,2021/07/07,5,20.2599
4493,2021/07/07,6,20.9996
4494,2021/07/07,7,19.4814
4495,2021/07/07,8,19.3169
4496,2021/07/07,9,18.4943
4497,2021/07/07,10,19.8635
4498,2021/07/07,11,25.4668
4499,2021/07/07,12,22.0373
4500,2021/07/07,13,26.5413
4501,2021/07/07,14,31.2063
4502,2021/07/07,15,41.0618
4503,2021/07/07,16,42.7949
4504,2021/07/07,17,49.6019
4505,2021/07/07,18,40.6142
4506,2021/07/07,19,45.6572
4507,2021/07/07,20,45.5404
4508,2021/07/07,21,62.7881
4509,2021/07/07,22,46.1956
4510,2021/07/07,23,41.5765
4511,2021/07/07,24,41.8864
4512,2021/07/08,1,42.8578
4513,2021/07/08,2,49.2566
4514,2021/07/08,3,37.8941
4515,2021/07/08,4,33.8695
4516,2021/07/08,5,34.9144
4517,2021/07/08,6,33.9255
4518,2021/07/08,7,33.0363
4519,2021/07/08,8,28.4096
4520,2021/07/08,9,24.2542
4521,2021/07/08,10,23.3684
4522,2021/07/08,11,24.9465
4523,2021/07/08,12,27.1317
4524,2021/07/08,13,28.2552
4525,2021/07/08,14,36.9311
4526,2021/07/08,15,37.8281
4527,2021/07/08,16,62.8811
4528,2021/07/08,17,68.4803
4529,2021/07/08,18,56.7417
4530,2021/07/08,19,55.6071
4531,2021/07/08,20,66.6126
4532,2021/07/08,21,45.6788
4533,2021/07/08,22,49.1601
4534,2021/07/08,23,44.5152
4535,2021/07/08,24,39.9422
4536,2021/07/09,1,37.5961
4537,2021/07/09,2,40.9501
4538,2021/07/09,3,36.7053
4539,2021/07/09,4,49.011
4540,2021/07/09,5,57.0702
4541,2021/07/09,6,54.9694
4542,2021/07/09,7,44.7589
4543,2021/07/09,8,20.2909
4544,2021/07/09,9,5.4576
4545,2021/07/09,10,9.1086
4546,2021/07/09,11,8.7944
4547,2021/07/09,12,10.0551
4548,2021/07/09,13,38.5709
4549,2021/07/09,14,70.3047
4550,2021/07/09,15,71.7959
4551,2021/07/09,16,34.1188
4552,2021/07/09,17,150.0239
4553,2021/07/09,18,47.6076
4554,2021/07/09,19,28.8834
4555,2021/07/09,20,33.5329
4556,2021/07/09,21,32.3288
4557,2021/07/09,22,23.3658
4558,2021/07/09,23,17.1051
4559,2021/07/09,24,40.8282
4560,2021/07/10,1,22.8579
4561,2021/07/10,2,27.9228
4562,2021/07/10,3,39.6946
4563,2021/07/10,4,10.9786
4564,2021/07/10,5,0.9543
4565,2021/07/10,6,4.9997
4566,2021/07/10,7,5.0273
4567,2021/07/10,8,232.2108
4568,2021/07/10,9,20.8266
4569,2021/07/10,10,13.61
4570,2021/07/10,11,5.4756
4571,2021/07/10,12,-3.7614
4572,2021/07/10,13,10.3182
4573,2021/07/10,14,28.4961
4574,2021/07/10,15,89.1592
4575,2021/07/10,16,51.4097
4576,2021/07/10,17,29.6616
4577,2021/07/10,18,57.0763
4578,2021/07/10,19,42.6193
4579,2021/07/10,20,57.4008
4580,2021/07/10,21,51.8609
4581,2021/07/10,22,73.3119
4582,2021/07/10,23,36.2537
4583,2021/07/10,24,28.9305
4584,2021/07/11,1,29.1484
4585,2021/07/11,2,29.1343
4586,2021/07/11,3,28.6881
4587,2021/07/11,4,22.2296
4588,2021/07/11,5,19.667
4589,2021/07/11,6,19.3653
4590,2021/07/11,7,22.6937
4591,2021/07/11,8,40.3046
4592,2021/07/11,9,29.6238
4593,2021/07/11,10,33.0077
4594,2021/07/11,11,24.259
4595,2021/07/11,12,13.8949
4596,2021/07/11,13,16.5787
4597,2021/07/11,14,19.6288
4598,2021/07/11,15,33.5458
4599,2021/07/11,16,33.9182
4600,2021/07/11,17,42.3809
4601,2021/07/11,18,86.4292
4602,2021/07/11,19,77.4982
4603,2021/07/11,20,61.5091
4604,2021/07/11,21,33.7571
4605,2021/07/11,22,28.6881
4606,2021/07/11,23,30.6948
4607,2021/07/11,24,39.4249
4608,2021/07/12,1,32.7664
4609,2021/07/12,2,60.3085
4610,2021/07/12,3,31.458
4611,2021/07/12,4,27.5583
4612,2021/07/12,5,27.2464
4613,2021/07/12,6,27.1881
4614,2021/07/12,7,24.3201
4615,2021/07/12,8,25.1905
4616,2021/07/12,9,29.3326
4617,2021/07/12,10,26.8338
4618,2021/07/12,11,27.4894
4619,2021/07/12,12,26.5918
4620,2021/07/12,13,23.8415
4621,2021/07/12,14,81.6367
4622,2021/07/12,15,33.5975
4623,2021/07/12,16,32.451
4624,2021/07/12,17,39.2643
4625,2021/07/12,18,46.6377
4626,2021/07/12,19,41.1803
4627,2021/07/12,20,40.069
4628,2021/07/12,21,44.0278
4629,2021/07/12,22,40.538
4630,2021/07/12,23,41.5644
4631,2021/07/12,24,42.1856
4632,2021/07/13,1,34.4948
4633,2021/07/13,2,23.158
4634,2021/07/13,3,18.9052
4635,2021/07/13,4,15.4904
4636,2021/07/13,5,17.7369
4637,2021/07/13,6,15.6997
4638,2021/07/13,7,14.0702
4639,2021/07/13,8,10.5117
4640,2021/07/13,9,11.0246
4641,2021/07/13,10,12.9887
4642,2021/07/13,11,15.9191
4643,2021/07/13,12,13.8548
4644,2021/07/13,13,16.3089
4645,2021/07/13,14,24.6293
4646,2021/07/13,15,26.9483
4647,2021/07/13,16,39.5014
4648,2021/07/13,17,95.9161
4649,2021/07/13,18,29.5551
4650,2021/07/13,19,32.6087
4651,2021/07/13,20,36.2653
4652,2021/07/13,21,36.5851
4653,2021/07/13,22,40.3303
4654,2021/07/13,23,52.6833
4655,2021/07/13,24,33.2884
4656,2021/07/14,1,33.9753
4657,2021/07/14,2,31.7341
4658,2021/07/14,3,24.7589
4659,2021/07/14,4,11.403
4660,2021/07/14,5,40.4688
4661,2021/07/14,6,21.1837
4662,2021/07/14,7,10.625
4663,2021/07/14,8,0.6775
4664,2021/07/14,9,-19.0284
4665,2021/07/14,10,-4.3368
4666,2021/07/14,11,5.9455
4667,2021/07/14,12,9.1123
4668,2021/07/14,13,18.7282
4669,2021/07/14,14,18.8173
4670,2021/07/14,15,18.9231
4671,2021/07/14,16,23.279
4672,2021/07/14,17,21.2284
4673,2021/07/14,18,17.3281
4674,2021/07/14,19,10.0961
4675,2021/07/14,20,18.0908
4676,2021/07/14,21,21.2002
4677,2021/07/14,22,23.6492
4678,2021/07/14,23,17.1829
4679,2021/07/14,24,17.5662
4680,2021/07/15,1,15.3267
4681,2021/07/15,2,15.0301
4682,2021/07/15,3,21.2424
4683,2021/07/15,4,8.3232
4684,2021/07/15,5,9.7764
4685,2021/07/15,6,10.7807
4686,2021/07/15,7,6.8497
4687,2021/07/15,8,11.3041
4688,2021/07/15,9,7.7121
4689,2021/07/15,10,6.3296
4690,2021/07/15,11,12.485
4691,2021/07/15,12,15.0559
4692,2021/07/15,13,15.6648
4693,2021/07/15,14,17.7869
4694,2021/07/15,15,22.0823
4695,2021/07/15,16,26.8054
4696,2021/07/15,17,26.9132
4697,2021/07/15,18,33.4679
4698,2021/07/15,19,56.0353
4699,2021/07/15,20,44.8535
4700,2021/07/15,21,45.3736
4701,2021/07/15,22,38.3551
4702,2021/07/15,23,28.8758
4703,2021/07/15,24,26.812
4704,2021/07/16,1,29.549
4705,2021/07/16,2,26.2271
4706,2021/07/16,3,23.6596
4707,2021/07/16,4,11.9559
4708,2021/07/16,5,13.6542
4709,2021/07/16,6,20.4835
4710,2021/07/16,7,17.7863
4711,2021/07/16,8,14.894
4712,2021/07/16,9,17.4219
4713,2021/07/16,10,18.0541
4714,2021/07/16,11,19.888
4715,2021/07/16,12,19.1112
4716,2021/07/16,13,18.8376
4717,2021/07/16,14,23.9696
4718,2021/07/16,15,35.6254
4719,2021/07/16,16,30.4529
4720,2021/07/16,17,37.3974
4721,2021/07/16,18,40.0282
4722,2021/07/16,19,61.2019
4723,2021/07/16,20,43.6316
4724,2021/07/16,21,44.1423
4725,2021/07/16,22,53.5488
4726,2021/07/16,23,45.6469
4727,2021/07/16,24,42.2534
4728,2021/07/17,1,53.2916
4729,2021/07/17,2,33.6067
4730,2021/07/17,3,23.9684
4731,2021/07/17,4,51.6335
4732,2021/07/17,5,38.5763
4733,2021/07/17,6,13.9496
4734,2021/07/17,7,13.0122
4735,2021/07/17,8,8.7751
4736,2021/07/17,9,17.0893
4737,2021/07/17,10,15.5846
4738,2021/07/17,11,16.7575
4739,2021/07/17,12,15.5729
4740,2021/07/17,13,18.2794
4741,2021/07/17,14,25.718
4742,2021/07/17,15,28.5994
4743,2021/07/17,16,35.7302
4744,2021/07/17,17,38.1736
4745,2021/07/17,18,39.5885
4746,2021/07/17,19,40.0077
4747,2021/07/17,20,41.3398
4748,2021/07/17,21,42.3503
4749,2021/07/17,22,35.1374
4750,2021/07/17,23,33.8143
4751,2021/07/17,24,45.4163
4752,2021/07/18,1,32.2243
4753,2021/07/18,2,27.8901
4754,2021/07/18,3,26.7816
4755,2021/07/18,4,19.8139
4756,2021/07/18,5,22.5869
4757,2021/07/18,6,22.6428
4758,2021/07/18,7,23.1768
4759,2021/07/18,8,23.938
4760,2021/07/18,9,27.1716
4761,2021/07/18,10,25.8364
4762,2021/07/18,11,26.4543
4763,2021/07/18,12,23.0857
4764,2021/07/18,13,20.937
4765,2021/07/18,14,28.9195
4766,2021/07/18,15,37.034
4767,2021/07/18,16,33.3167
4768,2021/07/18,17,35.0018
4769,2021/07/18,18,51.232
4770,2021/07/18,19,47.4595
4771,2021/07/18,20,45.2111
4772,2021/07/18,21,44.1917
4773,2021/07/18,22,43.0461
4774,2021/07/18,23,53.4828
4775,2021/07/18,24,40.7016
4776,2021/07/19,1,67.9113
4777,2021/07/19,2,38.8365
4778,2021/07/19,3,50.645
4779,2021/07/19,4,33.7859
4780,2021/07/19,5,27.0843
4781,2021/07/19,6,29.4306
4782,2021/07/19,7,24.1685
4783,2021/07/19,8,21.3364
4784,2021/07/19,9,20.7531
4785,2021/07/19,10,21.0182
4786,2021/07/19,11,21.49
4787,2021/07/19,12,19.8833
4788,2021/07/19,13,23.6307
4789,2021/07/19,14,31.8691
4790,2021/07/19,15,55.7633
4791,2021/07/19,16,102.9323
4792,2021/07/19,17,42.2392
4793,2021/07/19,18,49.0392
4794,2021/07/19,19,54.5414
4795,2021/07/19,20,46.9262
4796,2021/07/19,21,46.4896
4797,2021/07/19,22,42.5116
4798,2021/07/19,23,38.5668
4799,2021/07/19,24,37.8754
4800,2021/07/20,1,41.2447
4801,2021/07/20,2,40.5906
4802,2021/07/20,3,32.9624
4803,2021/07/20,4,24.1805
4804,2021/07/20,5,20.905
4805,2021/07/20,6,21.9518
4806,2021/07/20,7,21.1126
4807,2021/07/20,8,21.889
4808,2021/07/20,9,24.924
4809,2021/07/20,10,23.2145
4810,2021/07/20,11,29.8435
4811,2021/07/20,12,24.5257
4812,2021/07/20,13,23.9517
4813,2021/07/20,14,31.7442
4814,2021/07/20,15,32.0704
4815,2021/07/20,16,33.6113
4816,2021/07/20,17,50.5099
4817,2021/07/20,18,38.629
4818,2021/07/20,19,41.9213
4819,2021/07/20,20,50.4333
4820,2021/07/20,21,54.0635
4821,2021/07/20,22,47.8324
4822,2021/07/20,23,42.9334
4823,2021/07/20,24,42.9693
4824,2021/07/21,1,40.5529
4825,2021/07/21,2,36.4915
4826,2021/07/21,3,29.0929
4827,2021/07/21,4,23.5746
4828,2021/07/21,5,16.1687
4829,2021/07/21,6,9.6708
4830,2021/07/21,7,13.4261
4831,2021/07/21,8,10.4923
4832,2021/07/21,9,16.4582
4833,2021/07/21,10,20.1802
4834,2021/07/21,11,19.8369
4835,2021/07/21,12,17.624
4836,2021/07/21,13,20.1388
4837,2021/07/21,14,26.232
4838,2021/07/21,15,29.5798
4839,2021/07/21,16,28.8033
4840,2021/07/21,17,34.1125
4841,2021/07/21,18,51.2419
4842,2021/07/21,19,45.6571
4843,2021/07/21,20,43.729
4844,2021/07/21,21,43.2403
4845,2021/07/21,22,43.2115
4846,2021/07/21,23,40.7596
4847,2021/07/21,24,40.6181
4848,2021/07/22,1,38.337
4849,2021/07/22,2,38.4734
4850,2021/07/22,3,36.8343
4851,2021/07/22,4,25.9197
4852,2021/07/22,5,25.341
4853,2021/07/22,6,32.136
4854,2021/07/22,7,24.9995
4855,2021/07/22,8,10.8684
4856,2021/07/22,9,9.4311
4857,2021/07/22,10,4.4764
4858,2021/07/22,11,9.8127
4859,2021/07/22,12,19.6667
4860,2021/07/22,13,22.8015
4861,2021/07/22,14,74.7238
4862,2021/07/22,15,29.7062
4863,2021/07/22,16,29.2557
4864,2021/07/22,17,27.546
4865,2021/07/22,18,47.513
4866,2021/07/22,19,54.8458
4867,2021/07/22,20,45.8752
4868,2021/07/22,21,42.5363
4869,2021/07/22,22,43.2226
4870,2021/07/22,23,40.5565
4871,2021/07/22,24,36.9678
4872,2021/07/23,1,34.8888
4873,2021/07/23,2,21.0951
4874,2021/07/23,3,14.0379
4875,2021/07/23,4,13.3236
4876,2021/07/23,5,13.1515
4877,2021/07/23,6,13.8744
4878,2021/07/23,7,12.0798
4879,2021/07/23,8,6.5692
4880,2021/07/23,9,10.4213
4881,2021/07/23,10,13.4592
4882,2021/07/23,11,17.9367
4883,2021/07/23,12,17.4389
4884,2021/07/23,13,22.5198
4885,2021/07/23,14,29.8739
4886,2021/07/23,15,42.2197
4887,2021/07/23,16,105.3313
4888,2021/07/23,17,40.984
4889,2021/07/23,18,39.614
4890,2021/07/23,19,38.6356
4891,2021/07/23,20,47.9012
4892,2021/07/23,21,51.9427
4893,2021/07/23,22,52.4183
4894,2021/07/23,23,52.9117
4895,2021/07/23,24,52.3214
4896,2021/07/24,1,29.7254
4897,2021/07/24,2,26.2701
4898,2021/07/24,3,22.0851
4899,2021/07/24,4,16.1958
4900,2021/07/24,5,13.5478
4901,2021/07/24,6,13.0786
4902,2021/07/24,7,17.2273
4903,2021/07/24,8,13.5015
4904,2021/07/24,9,12.4751
4905,2021/07/24,10,13.016
4906,2021/07/24,11,15.5075
4907,2021/07/24,12,12.8256
4908,2021/07/24,13,19.938
4909,2021/07/24,14,27.6993
4910,2021/07/24,15,45.5913
4911,2021/07/24,16,146.2841
4912,2021/07/24,17,57.5449
4913,2021/07/24,18,53.415
4914,2021/07/24,19,55.8101
4915,2021/07/24,20,117.1556
4916,2021/07/24,21,56.2467
4917,2021/07/24,22,56.9727
4918,2021/07/24,23,49.2044
4919,2021/07/24,24,46.9402
4920,2021/07/25,1,40.6741
4921,2021/07/25,2,47.0388
4922,2021/07/25,3,37.9093
4923,2021/07/25,4,34.913
4924,2021/07/25,5,25.9464
4925,2021/07/25,6,18.7408
4926,2021/07/25,7,18.3254
4927,2021/07/25,8,19.1887
4928,2021/07/25,9,18.5968
4929,2021/07/25,10,19.139
4930,2021/07/25,11,20.5701
4931,2021/07/25,12,18.8775
4932,2021/07/25,13,21.9778
4933,2021/07/25,14,25.1736
4934,2021/07/25,15,27.9055
4935,2021/07/25,16,35.1606
4936,2021/07/25,17,37.8643
4937,2021/07/25,18,38.4027
4938,2021/07/25,19,42.5757
4939,2021/07/25,20,46.1054
4940,2021/07/25,21,51.5438
4941,2021/07/25,22,54.2498
4942,2021/07/25,23,50.8697
4943,2021/07/25,24,41.9517
4944,2021/07/26,1,39.4016
4945,2021/07/26,2,37.0695
4946,2021/07/26,3,30.2411
4947,2021/07/26,4,20.8374
4948,2021/07/26,5,22.173
4949,2021/07/26,6,23.3192
4950,2021/07/26,7,23.0526
4951,2021/07/26,8,20.5998
4952,2021/07/26,9,22.5986
4953,2021/07/26,10,21.5453
4954,2021/07/26,11,24.2901
4955,2021/07/26,12,23.4666
4956,2021/07/26,13,25.9087
4957,2021/07/26,14,29.9746
4958,2021/07/26,15,37.1213
4959,2021/07/26,16,49.3461
4960,2021/07/26,17,52.9714
4961,2021/07/26,18,88.299
4962,2021/07/26,19,158.3478
4963,2021/07/26,20,61.1187
4964,2021/07/26,21,57.2121
4965,2021/07/26,22,51.7372
4966,2021/07/26,23,46.9039
4967,2021/07/26,24,38.3802
4968,2021/07/27,1,37.0565
4969,2021/07/27,2,29.4552
4970,2021/07/27,3,27.5556
4971,2021/07/27,4,27.4037
4972,2021/07/27,5,22.8679
4973,2021/07/27,6,24.5237
4974,2021/07/27,7,24.1837
4975,2021/07/27,8,31.231
4976,2021/07/27,9,30.3711
4977,2021/07/27,10,26.72
4978,2021/07/27,11,25.36
4979,2021/07/27,12,23.8073
4980,2021/07/27,13,32.4651
4981,2021/07/27,14,35.9186
4982,2021/07/27,15,63.3121
4983,2021/07/27,16,43.4844
4984,2021/07/27,17,44.1872
4985,2021/07/27,18,59.4404
4986,2021/07/27,19,69.611
4987,2021/07/27,20,71.4751
4988,2021/07/27,21,79.0513
4989,2021/07/27,22,76.0773
4990,2021/07/27,23,66.7156
4991,2021/07/27,24,73.9399
4992,2021/07/28,1,83.3298
4993,2021/07/28,2,46.7842
4994,2021/07/28,3,33.5222
4995,2021/07/28,4,28.8764
4996,2021/07/28,5,19.7309
4997,2021/07/28,6,18.6531
4998,2021/07/28,7,19.1832
4999,2021/07/28,8,20.6913
5000,2021/07/28,9,18.9581
5001,2021/07/28,10,20.4389
5002,2021/07/28,11,25.6102
5003,2021/07/28,12,21.1743
5004,2021/07/28,13,20.589
5005,2021/07/28,14,38.0495
5006,2021/07/28,15,51.4959
5007,2021/07/28,16,44.8371
5008,2021/07/28,17,62.8808
5009,2021/07/28,18,56.5075
5010,2021/07/28,19,57.7739
5011,2021/07/28,20,61.2004
5012,2021/07/28,21,57.024
5013,2021/07/28,22,55.958
5014,2021/07/28,23,57.8908
5015,2021/07/28,24,56.4135
5016,2021/07/29,1,48.7062
5017,2021/07/29,2,42.0879
5018,2021/07/29,3,34.7159
5019,2021/07/29,4,29.6291
5020,2021/07/29,5,22.3785
5021,2021/07/29,6,18.4706
5022,2021/07/29,7,18.8189
5023,2021/07/29,8,17.7335
5024,2021/07/29,9,17.1433
5025,2021/07/29,10,21.3988
5026,2021/07/29,11,24.4333
5027,2021/07/29,12,24.4282
5028,2021/07/29,13,25.0386
5029,2021/07/29,14,73.8773
5030,2021/07/29,15,49.5743
5031,2021/07/29,16,51.1417
5032,2021/07/29,17,61.1215
5033,2021/07/29,18,73.2253
5034,2021/07/29,19,114.0314
5035,2021/07/29,20,60.5176
5036,2021/07/29,21,69.64
5037,2021/07/29,22,65.7693
5038,2021/07/29,23,58.0137
5039,2021/07/29,24,52.4943
5040,2021/07/30,1,44.7063
5041,2021/07/30,2,43.2928
5042,2021/07/30,3,30.1032
5043,2021/07/30,4,27.2572
5044,2021/07/30,5,20.7563
5045,2021/07/30,6,21.0148
5046,2021/07/30,7,17.9392
5047,2021/07/30,8,21.0032
5048,2021/07/30,9,20.6847
5049,2021/07/30,10,20.2022
5050,2021/07/30,11,23.7256
5051,2021/07/30,12,21.9341
5052,2021/07/30,13,20.1966
5053,2021/07/30,14,29.2418
5054,2021/07/30,15,36.3621
5055,2021/07/30,16,98.0347
5056,2021/07/30,17,709.1749
5057,2021/07/30,18,48.6522
5058,2021/07/30,19,57.0862
5059,2021/07/30,20,52.8031
5060,2021/07/30,21,54.1232
5061,2021/07/30,22,48.6121
5062,2021/07/30,23,44.6041
5063,2021/07/30,24,44.6189
5064,2021/07/31,1,44.1781
5065,2021/07/31,2,35.1606
5066,2021/07/31,3,63.5097
5067,2021/07/31,4,18.303
5068,2021/07/31,5,45.9528
5069,2021/07/31,6,66.6087
5070,2021/07/31,7,22.5296
5071,2021/07/31,8,14.5048
5072,2021/07/31,9,14.528
5073,2021/07/31,10,17.8916
5074,2021/07/31,11,20.417
5075,2021/07/31,12,14.9453
5076,2021/07/31,13,15.1527
5077,2021/07/31,14,27.7291
5078,2021/07/31,15,33.3919
5079,2021/07/31,16,35.6384
5080,2021/07/31,17,42.9857
5081,2021/07/31,18,53.7971
5082,2021/07/31,19,53.3989
5083,2021/07/31,20,52.5492
5084,2021/07/31,21,50.2138
5085,2021/07/31,22,49.5458
5086,2021/07/31,23,41.8018
5087,2021/07/31,24,36.0098
5088,2021/08/01,1,40.1847
5089,2021/08/01,2,29.0266
5090,2021/08/01,3,47.8287
5091,2021/08/01,4,51.7781
5092,2021/08/01,5,43.9084
5093,2021/08/01,6,21.9932
5094,2021/08/01,7,25.1892
5095,2021/08/01,8,20.6193
5096,2021/08/01,9,20.5815
5097,2021/08/01,10,19.8564
5098,2021/08/01,11,23.1673
5099,2021/08/01,12,22.7913
5100,2021/08/01,13,21.6804
5101,2021/08/01,14,22.3282
5102,2021/08/01,15,27.0554
5103,2021/08/01,16,25.3883
5104,2021/08/01,17,30.2073
5105,2021/08/01,18,31.1177
5106,2021/08/01,19,30.1452
5107,2021/08/01,20,36.5208
5108,2021/08/01,21,29.7203
5109,2021/08/01,22,32.4802
5110,2021/08/01,23,30.6266
5111,2021/08/01,24,36.8544
5112,2021/08/02,1,37.8312
5113,2021/08/02,2,42.206
5114,2021/08/02,3,30.8558
5115,2021/08/02,4,26.8587
5116,2021/08/02,5,29.3603
5117,2021/08/02,6,21.8157
5118,2021/08/02,7,25.4213
5119,2021/08/02,8,23.9914
5120,2021/08/02,9,23.5105
5121,2021/08/02,10,22.4542
5122,2021/08/02,11,24.6423
5123,2021/08/02,12,22.2217
5124,2021/08/02,13,23.3553
5125,2021/08/02,14,28.7319
5126,2021/08/02,15,35.5697
5127,2021/08/02,16,36.9191
5128,2021/08/02,17,40.8047
5129,2021/08/02,18,47.9931
5130,2021/08/02,19,49.2872
5131,2021/08/02,20,54.9281
5132,2021/08/02,21,57.4439
5133,2021/08/02,22,58.3227
5134,2021/08/02,23,56.589
5135,2021/08/02,24,54.4684
5136,2021/08/03,1,42.4876
5137,2021/08/03,2,43.537
5138,2021/08/03,3,50.5645
5139,2021/08/03,4,49.3529
5140,2021/08/03,5,29.9223
5141,2021/08/03,6,21.5528
5142,2021/08/03,7,21.3301
5143,2021/08/03,8,21.4742
5144,2021/08/03,9,24.6173
5145,2021/08/03,10,26.013
5146,2021/08/03,11,26.2675
5147,2021/08/03,12,26.1763
5148,2021/08/03,13,27.1978
5149,2021/08/03,14,32.2014
5150,2021/08/03,15,67.8416
5151,2021/08/03,16,46.3746
5152,2021/08/03,17,41.5724
5153,2021/08/03,18,41.1928
5154,2021/08/03,19,45.6579
5155,2021/08/03,20,43.9271
5156,2021/08/03,21,50.4205
5157,2021/08/03,22,45.0175
5158,2021/08/03,23,44.6336
5159,2021/08/03,24,42.2374
5160,2021/08/04,1,231.6304
5161,2021/08/04,2,44.691
5162,2021/08/04,3,48.5627
5163,2021/08/04,4,26.4971
5164,2021/08/04,5,14.1162
5165,2021/08/04,6,15.64
5166,2021/08/04,7,9.4211
5167,2021/08/04,8,14.3315
5168,2021/08/04,9,13.1183
5169,2021/08/04,10,15.893
5170,2021/08/04,11,18.0113
5171,2021/08/04,12,22.7444
5172,2021/08/04,13,21.0171
5173,2021/08/04,14,25.7336
5174,2021/08/04,15,33.9926
5175,2021/08/04,16,38.0701
5176,2021/08/04,17,117.5157
5177,2021/08/04,18,42.8715
5178,2021/08/04,19,43.1967
5179,2021/08/04,20,43.085
5180,2021/08/04,21,44.5913
5181,2021/08/04,22,44.0877
5182,2021/08/04,23,43.3127
5183,2021/08/04,24,42.9671
5184,2021/08/05,1,41.4938
5185,2021/08/05,2,43.9212
5186,2021/08/05,3,55.0684
5187,2021/08/05,4,53.1729
5188,2021/08/05,5,35.5102
5189,2021/08/05,6,29.7464
5190,2021/08/05,7,23.0922
5191,2021/08/05,8,23.0023
5192,2021/08/05,9,22.2903
5193,2021/08/05,10,23.2907
5194,2021/08/05,11,24.4371
5195,2021/08/05,12,19.3201
5196,2021/08/05,13,23.7702
5197,2021/08/05,14,28.4357
5198,2021/08/05,15,38.8645
5199,2021/08/05,16,37.996
5200,2021/08/05,17,58.4013
5201,2021/08/05,18,42.9187
5202,2021/08/05,19,42.8789
5203,2021/08/05,20,42.514
5204,2021/08/05,21,43.6211
5205,2021/08/05,22,43.1239
5206,2021/08/05,23,41.0751
5207,2021/08/05,24,37.9578
5208,2021/08/06,1,35.3716
5209,2021/08/06,2,20.227
5210,2021/08/06,3,16.1386
5211,2021/08/06,4,17.2049
5212,2021/08/06,5,12.2298
5213,2021/08/06,6,14.6663
5214,2021/08/06,7,0.0163
5215,2021/08/06,8,6.1151
5216,2021/08/06,9,11.202
5217,2021/08/06,10,10.875
5218,2021/08/06,11,12.4051
5219,2021/08/06,12,11.654
5220,2021/08/06,13,9.4338
5221,2021/08/06,14,21.0629
5222,2021/08/06,15,33.3311
5223,2021/08/06,16,37.6977
5224,2021/08/06,17,55.0303
5225,2021/08/06,18,74.3285
5226,2021/08/06,19,42.1131
5227,2021/08/06,20,42.1776
5228,2021/08/06,21,42.6339
5229,2021/08/06,22,45.6153
5230,2021/08/06,23,39.9911
5231,2021/08/06,24,44.1817
5232,2021/08/07,1,26.4445
