,,,,,4,,,,,,Settlement Point Price
8/12/2019 12:00,26,26.168,8/12/2019 12:00,26.168,2,8/12/2019 12:00,26.168,12,30,30.46538504,11.41378832
8/12/2019 13:00,43,43.40666667,8/12/2019 12:00,26.168,2,8/12/2019 12:00,26.168,13,29.33012702,30.23462452,38.70259483
8/12/2019 14:00,256,256.0053333,8/12/2019 12:00,26.168,2,8/12/2019 12:00,26.168,14,27.5,29.02697608,17.08657673
8/12/2019 15:00,487,487.0346667,8/12/2019 12:00,26.168,3,8/12/2019 18:00,437.924,15,25,26.74179017,19.36007883
8/12/2019 16:00,950,949.512,8/12/2019 12:00,26.168,3,8/12/2019 18:00,437.924,16,22.5,23.61522195,26.82810284
8/12/2019 17:00,950,950.1173333,8/12/2019 12:00,26.168,3,8/12/2019 18:00,437.924,17,20.66987298,21.05517846,41.69480497
8/12/2019 18:00,438,437.924,8/12/2019 12:00,26.168,3,8/12/2019 18:00,437.924,18,20,20.06101001,30.62804648
8/12/2019 19:00,58,57.52533333,8/12/2019 12:00,26.168,3,8/12/2019 18:00,437.924,19,20.66987298,22.27169293,13.0353146
8/12/2019 20:00,37,37.184,8/12/2019 12:00,26.168,3,8/12/2019 18:00,437.924,20,22.5,23.42674192,22.35635682
8/12/2019 21:00,30,30.26133333,8/12/2019 12:00,26.168,4,8/13/2019 0:00,18.574,21,25,26.19036659,28.40093963
8/12/2019 22:00,21,20.88733333,8/12/2019 12:00,26.168,4,8/13/2019 0:00,18.574,22,27.5,27.88775593,45.48008097
8/12/2019 23:00,19,19.266,8/12/2019 12:00,26.168,4,8/13/2019 0:00,18.574,23,29.33012702,30.44463168,8.398253856
8/13/2019 0:00,19,18.574,8/13/2019 0:00,18.574,0,8/13/2019 0:00,18.574,0,30,30.55102176,27.62202681
8/13/2019 1:00,15,14.914,8/13/2019 0:00,18.574,0,8/13/2019 0:00,18.574,1,29.33012702,30.03584878,12.27869856
8/13/2019 2:00,14,13.784,8/13/2019 0:00,18.574,0,8/13/2019 0:00,18.574,2,27.5,28.92654454,29.89732076
8/13/2019 3:00,12,12.49,8/13/2019 0:00,18.574,1,8/13/2019 6:00,14.11066667,3,25,26.04843002,10.16216722
8/13/2019 4:00,12,12.22733333,8/13/2019 0:00,18.574,1,8/13/2019 6:00,14.11066667,4,22.5,22.99446469,31.94861942
8/13/2019 5:00,13,12.926,8/13/2019 0:00,18.574,1,8/13/2019 6:00,14.11066667,5,20.66987298,21.05464806,5.494516553
8/13/2019 6:00,14,14.11066667,8/13/2019 0:00,18.574,1,8/13/2019 6:00,14.11066667,6,20,20.43734971,10.44946681
8/13/2019 7:00,16,16.03066667,8/13/2019 0:00,18.574,1,8/13/2019 6:00,14.11066667,7,20.66987298,22.03623134,14.98238208
8/13/2019 8:00,17,16.866,8/13/2019 0:00,18.574,1,8/13/2019 6:00,14.11066667,8,22.5,24.20057983,21.40484304
8/13/2019 9:00,19,18.82333333,8/13/2019 0:00,18.574,2,8/13/2019 12:00,36.674,9,25,25.31040966,14.23856743
8/13/2019 10:00,19,19.42333333,8/13/2019 0:00,18.574,2,8/13/2019 12:00,36.674,10,27.5,27.7241346,7.125035749
8/13/2019 11:00,25,24.85266667,8/13/2019 0:00,18.574,2,8/13/2019 12:00,36.674,11,29.33012702,30.04678998,38.40791585
8/13/2019 12:00,37,36.674,8/13/2019 12:00,36.674,2,8/13/2019 12:00,36.674,12,30,31.20474068,35.59040671
8/13/2019 13:00,130,129.696,8/13/2019 12:00,36.674,2,8/13/2019 12:00,36.674,13,29.33012702,29.74187852,23.28497473
8/13/2019 14:00,858,857.6026667,8/13/2019 12:00,36.674,2,8/13/2019 12:00,36.674,14,27.5,29.40316833,11.5993908
8/13/2019 15:00,1510,1510.259333,8/13/2019 12:00,36.674,3,8/13/2019 18:00,1339.503333,15,25,25.66508732,3.44523947
8/13/2019 16:00,2607,2606.563333,8/13/2019 12:00,36.674,3,8/13/2019 18:00,1339.503333,16,22.5,23.20029494,3.603098725
8/13/2019 17:00,2711,2711.414667,8/13/2019 12:00,36.674,3,8/13/2019 18:00,1339.503333,17,20.66987298,22.36314706,26.52332209
8/13/2019 18:00,1340,1339.503333,8/13/2019 12:00,36.674,3,8/13/2019 18:00,1339.503333,18,20,21.29149647,3.250784045
8/13/2019 19:00,192,191.582,8/13/2019 12:00,36.674,3,8/13/2019 18:00,1339.503333,19,20.66987298,21.00503458,41.57176798
8/13/2019 20:00,47,47.43666667,8/13/2019 12:00,36.674,3,8/13/2019 18:00,1339.503333,20,22.5,23.26115004,42.23560955
8/13/2019 21:00,33,32.59866667,8/13/2019 12:00,36.674,4,8/14/2019 0:00,18.21266667,21,25,26.02598931,45.39989748
8/13/2019 22:00,26,26.40466667,8/13/2019 12:00,36.674,4,8/14/2019 0:00,18.21266667,22,27.5,28.83175188,27.59520627
8/13/2019 23:00,22,21.57466667,8/13/2019 12:00,36.674,4,8/14/2019 0:00,18.21266667,23,29.33012702,29.49718839,15.83524162
8/14/2019 0:00,18,18.21266667,8/14/2019 0:00,18.21266667,0,8/14/2019 0:00,18.21266667,0,30,31.77560652,19.57666763
8/14/2019 1:00,18,17.644,8/14/2019 0:00,18.21266667,0,8/14/2019 0:00,18.21266667,1,29.33012702,30.89663771,22.96128715
8/14/2019 2:00,17,16.71,8/14/2019 0:00,18.21266667,0,8/14/2019 0:00,18.21266667,2,27.5,29.35403311,21.51454906
8/14/2019 3:00,16,15.65733333,8/14/2019 0:00,18.21266667,1,8/14/2019 6:00,16.61933333,3,25,26.18758539,46.20306005
8/14/2019 4:00,15,15.14066667,8/14/2019 0:00,18.21266667,1,8/14/2019 6:00,16.61933333,4,22.5,23.18294282,26.97792296
8/14/2019 5:00,16,15.60333333,8/14/2019 0:00,18.21266667,1,8/14/2019 6:00,16.61933333,5,20.66987298,21.78926164,1.118062431
8/14/2019 6:00,17,16.61933333,8/14/2019 0:00,18.21266667,1,8/14/2019 6:00,16.61933333,6,20,20.55932058,1.508806412
8/14/2019 7:00,19,18.68933333,8/14/2019 0:00,18.21266667,1,8/14/2019 6:00,16.61933333,7,20.66987298,22.15465055,21.20142608
8/14/2019 8:00,19,19.312,8/14/2019 0:00,18.21266667,1,8/14/2019 6:00,16.61933333,8,22.5,23.02892204,17.16751097
8/14/2019 9:00,21,20.84,8/14/2019 0:00,18.21266667,2,8/14/2019 12:00,37.822,9,25,25.84882804,37.24459505
8/14/2019 10:00,22,21.77066667,8/14/2019 0:00,18.21266667,2,8/14/2019 12:00,37.822,10,27.5,28.36366599,9.736274589
8/14/2019 11:00,28,28.03666667,8/14/2019 0:00,18.21266667,2,8/14/2019 12:00,37.822,11,29.33012702,31.15328495,0.901071759
8/14/2019 12:00,38,37.822,8/14/2019 12:00,37.822,2,8/14/2019 12:00,37.822,12,30,31.49056976,17.17457819
8/14/2019 13:00,138,138.4593333,8/14/2019 12:00,37.822,2,8/14/2019 12:00,37.822,13,29.33012702,30.63423036,46.52250383
8/14/2019 14:00,301,300.7686667,8/14/2019 12:00,37.822,2,8/14/2019 12:00,37.822,14,27.5,28.74288421,47.82059007
8/14/2019 15:00,932,932.2326667,8/14/2019 12:00,37.822,3,8/14/2019 18:00,656.8106667,15,25,26.58836951,33.02514842
8/14/2019 16:00,1389,1388.745333,8/14/2019 12:00,37.822,3,8/14/2019 18:00,656.8106667,16,22.5,23.22800692,24.3010398
8/14/2019 17:00,1341,1340.998667,8/14/2019 12:00,37.822,3,8/14/2019 18:00,656.8106667,17,20.66987298,22.31757189,13.93028716
8/14/2019 18:00,657,656.8106667,8/14/2019 12:00,37.822,3,8/14/2019 18:00,656.8106667,18,20,20.98242922,13.8240649
8/14/2019 19:00,98,98.184,8/14/2019 12:00,37.822,3,8/14/2019 18:00,656.8106667,19,20.66987298,20.73959575,46.12992966
8/14/2019 20:00,44,43.98733333,8/14/2019 12:00,37.822,3,8/14/2019 18:00,656.8106667,20,22.5,23.49889893,13.49703654
8/14/2019 21:00,37,37.188,8/14/2019 12:00,37.822,4,8/15/2019 0:00,17.858,21,25,26.85418945,16.44121276
8/14/2019 22:00,28,27.51066667,8/14/2019 12:00,37.822,4,8/15/2019 0:00,17.858,22,27.5,28.1806587,16.50828787
8/14/2019 23:00,22,21.59133333,8/14/2019 12:00,37.822,4,8/15/2019 0:00,17.858,23,29.33012702,29.8689914,7.190886168
8/15/2019 0:00,18,17.858,8/15/2019 0:00,17.858,0,8/15/2019 0:00,17.858,0,30,30.07209027,36.03049984
8/15/2019 1:00,18,18.04,8/15/2019 0:00,17.858,0,8/15/2019 0:00,17.858,1,29.33012702,31.04242459,22.61140882
8/15/2019 2:00,17,17.034,8/15/2019 0:00,17.858,0,8/15/2019 0:00,17.858,2,27.5,28.88577815,22.27210098
8/15/2019 3:00,16,16.258,8/15/2019 0:00,17.858,1,8/15/2019 6:00,16.79333333,3,25,25.57506003,20.26264671
8/15/2019 4:00,16,16.39866667,8/15/2019 0:00,17.858,1,8/15/2019 6:00,16.79333333,4,22.5,23.34307449,1.57532609
8/15/2019 5:00,16,16.304,8/15/2019 0:00,17.858,1,8/15/2019 6:00,16.79333333,5,20.66987298,21.19127931,7.57147243
8/15/2019 6:00,17,16.79333333,8/15/2019 0:00,17.858,1,8/15/2019 6:00,16.79333333,6,20,20.20827301,20.56392651
8/15/2019 7:00,18,17.91066667,8/15/2019 0:00,17.858,1,8/15/2019 6:00,16.79333333,7,20.66987298,20.8182498,49.23526574
8/15/2019 8:00,18,18.14,8/15/2019 0:00,17.858,1,8/15/2019 6:00,16.79333333,8,22.5,24.43778842,9.178720478
8/15/2019 9:00,19,19.45733333,8/15/2019 0:00,17.858,2,8/15/2019 12:00,41.50533333,9,25,26.4718581,46.17865408
8/15/2019 10:00,21,20.892,8/15/2019 0:00,17.858,2,8/15/2019 12:00,41.50533333,10,27.5,27.84877817,45.83868513
8/15/2019 11:00,27,26.986,8/15/2019 0:00,17.858,2,8/15/2019 12:00,41.50533333,11,29.33012702,31.19350928,35.54815916
8/15/2019 12:00,42,41.50533333,8/15/2019 12:00,41.50533333,2,8/15/2019 12:00,41.50533333,12,30,31.62904285,39.10881653
8/15/2019 13:00,75,75.26133333,8/15/2019 12:00,41.50533333,2,8/15/2019 12:00,41.50533333,13,29.33012702,29.37223418,19.80480146
8/15/2019 14:00,269,268.8033333,8/15/2019 12:00,41.50533333,2,8/15/2019 12:00,41.50533333,14,27.5,28.81639439,18.3274451
8/15/2019 15:00,804,804.44,8/15/2019 12:00,41.50533333,3,8/15/2019 18:00,433.1993333,15,25,25.2148875,17.01867232
8/15/2019 16:00,1760,1760.486667,8/15/2019 12:00,41.50533333,3,8/15/2019 18:00,433.1993333,16,22.5,22.79651438,25.04682822
8/15/2019 17:00,1761,1760.582667,8/15/2019 12:00,41.50533333,3,8/15/2019 18:00,433.1993333,17,20.66987298,21.05575421,13.9729542
8/15/2019 18:00,433,433.1993333,8/15/2019 12:00,41.50533333,3,8/15/2019 18:00,433.1993333,18,20,20.78746266,36.71121777
8/15/2019 19:00,67,66.84066667,8/15/2019 12:00,41.50533333,3,8/15/2019 18:00,433.1993333,19,20.66987298,21.99977869,3.326850952
8/15/2019 20:00,37,37.39333333,8/15/2019 12:00,41.50533333,3,8/15/2019 18:00,433.1993333,20,22.5,24.17203423,18.94496607
8/15/2019 21:00,29,29.02933333,8/15/2019 12:00,41.50533333,4,8/16/2019 0:00,17.346,21,25,26.11441951,39.46991689
8/15/2019 22:00,24,23.50333333,8/15/2019 12:00,41.50533333,4,8/16/2019 0:00,17.346,22,27.5,28.66627927,47.62774065
8/15/2019 23:00,20,19.726,8/15/2019 12:00,41.50533333,4,8/16/2019 0:00,17.346,23,29.33012702,29.62531628,9.280632263
8/16/2019 0:00,17,17.346,8/16/2019 0:00,17.346,0,8/16/2019 0:00,17.346,0,30,30.61162872,34.32140212
8/16/2019 1:00,15,15.142,8/16/2019 0:00,17.346,0,8/16/2019 0:00,17.346,1,29.33012702,31.10974458,24.32335162
8/16/2019 2:00,13,13.34266667,8/16/2019 0:00,17.346,0,8/16/2019 0:00,17.346,2,27.5,28.11925396,32.35694436
8/16/2019 3:00,12,11.646,8/16/2019 0:00,17.346,1,8/16/2019 6:00,12.522,3,25,26.15138922,31.91038622
8/16/2019 4:00,13,13.174,8/16/2019 0:00,17.346,1,8/16/2019 6:00,12.522,4,22.5,22.54972172,23.93423022
8/16/2019 5:00,13,13.14,8/16/2019 0:00,17.346,1,8/16/2019 6:00,12.522,5,20.66987298,21.2209395,20.81417801
8/16/2019 6:00,13,12.522,8/16/2019 0:00,17.346,1,8/16/2019 6:00,12.522,6,20,21.57086702,11.30483796
8/16/2019 7:00,14,14.38466667,8/16/2019 0:00,17.346,1,8/16/2019 6:00,12.522,7,20.66987298,21.57356804,15.39502621
8/16/2019 8:00,17,16.63466667,8/16/2019 0:00,17.346,1,8/16/2019 6:00,12.522,8,22.5,22.82434872,33.20355819
8/16/2019 9:00,19,18.89266667,8/16/2019 0:00,17.346,2,8/16/2019 12:00,28.464,9,25,26.06482538,40.18118747
8/16/2019 10:00,19,19.44466667,8/16/2019 0:00,17.346,2,8/16/2019 12:00,28.464,10,27.5,29.33360888,37.29002822
8/16/2019 11:00,24,24.24066667,8/16/2019 0:00,17.346,2,8/16/2019 12:00,28.464,11,29.33012702,30.6635001,23.37871644
8/16/2019 12:00,28,28.464,8/16/2019 12:00,28.464,2,8/16/2019 12:00,28.464,12,30,31.50462372,25.62104499
8/16/2019 13:00,74,74.058,8/16/2019 12:00,28.464,2,8/16/2019 12:00,28.464,13,29.33012702,30.86472631,2.671913722
8/16/2019 14:00,781,780.778,8/16/2019 12:00,28.464,2,8/16/2019 12:00,28.464,14,27.5,29.36595106,32.46276223
8/16/2019 15:00,2502,2502.428667,8/16/2019 12:00,28.464,3,8/16/2019 18:00,1573.576667,15,25,25.66232475,25.08768284
8/16/2019 16:00,3353,3353.424667,8/16/2019 12:00,28.464,3,8/16/2019 18:00,1573.576667,16,22.5,23.43075727,45.96043477
8/16/2019 17:00,3497,3497.018,8/16/2019 12:00,28.464,3,8/16/2019 18:00,1573.576667,17,20.66987298,21.86454075,31.42699046
8/16/2019 18:00,1574,1573.576667,8/16/2019 12:00,28.464,3,8/16/2019 18:00,1573.576667,18,20,21.84654759,37.1366113
8/16/2019 19:00,136,135.7486667,8/16/2019 12:00,28.464,3,8/16/2019 18:00,1573.576667,19,20.66987298,22.6471728,35.26404694
8/16/2019 20:00,32,32.14666667,8/16/2019 12:00,28.464,3,8/16/2019 18:00,1573.576667,20,22.5,23.57369796,41.24851714
8/16/2019 21:00,28,27.97,8/16/2019 12:00,28.464,4,8/17/2019 0:00,16.11133333,21,25,26.83862752,49.27775611
8/16/2019 22:00,24,23.76866667,8/16/2019 12:00,28.464,4,8/17/2019 0:00,16.11133333,22,27.5,28.71771091,36.89721721
8/16/2019 23:00,20,19.73133333,8/16/2019 12:00,28.464,4,8/17/2019 0:00,16.11133333,23,29.33012702,30.17166894,31.39182565
8/17/2019 0:00,16,16.11133333,8/17/2019 0:00,16.11133333,0,8/17/2019 0:00,16.11133333,0,30,31.15418117,2.407032653
8/17/2019 1:00,14,14.42066667,8/17/2019 0:00,16.11133333,0,8/17/2019 0:00,16.11133333,1,29.33012702,30.28466654,49.32104159
8/17/2019 2:00,13,12.816,8/17/2019 0:00,16.11133333,0,8/17/2019 0:00,16.11133333,2,27.5,28.04624498,7.792680797
8/17/2019 3:00,11,10.9,8/17/2019 0:00,16.11133333,1,8/17/2019 6:00,11.9,3,25,26.37959244,35.7839686
8/17/2019 4:00,13,12.60866667,8/17/2019 0:00,16.11133333,1,8/17/2019 6:00,11.9,4,22.5,23.26075749,36.27142619
8/17/2019 5:00,12,11.656,8/17/2019 0:00,16.11133333,1,8/17/2019 6:00,11.9,5,20.66987298,21.71107055,15.11447746
8/17/2019 6:00,12,11.9,8/17/2019 0:00,16.11133333,1,8/17/2019 6:00,11.9,6,20,20.00431501,22.33847602
8/17/2019 7:00,10,10.26533333,8/17/2019 0:00,16.11133333,1,8/17/2019 6:00,11.9,7,20.66987298,21.31063393,12.80616997
8/17/2019 8:00,12,11.76333333,8/17/2019 0:00,16.11133333,1,8/17/2019 6:00,11.9,8,22.5,22.98214694,18.04301659
8/17/2019 9:00,14,14.47066667,8/17/2019 0:00,16.11133333,2,8/17/2019 12:00,22.57933333,9,25,25.77813462,15.25650009
8/17/2019 10:00,16,16.284,8/17/2019 0:00,16.11133333,2,8/17/2019 12:00,22.57933333,10,27.5,28.61957016,40.89135189
8/17/2019 11:00,19,18.814,8/17/2019 0:00,16.11133333,2,8/17/2019 12:00,22.57933333,11,29.33012702,30.48215818,46.88951605
8/17/2019 12:00,23,22.57933333,8/17/2019 12:00,22.57933333,2,8/17/2019 12:00,22.57933333,12,30,31.41763869,15.42141325
8/17/2019 13:00,30,29.79866667,8/17/2019 12:00,22.57933333,2,8/17/2019 12:00,22.57933333,13,29.33012702,30.13688714,12.68071971
8/17/2019 14:00,48,47.97266667,8/17/2019 12:00,22.57933333,2,8/17/2019 12:00,22.57933333,14,27.5,28.8319876,44.2020767
8/17/2019 15:00,145,144.5613333,8/17/2019 12:00,22.57933333,3,8/17/2019 18:00,184.5226667,15,25,26.65065123,3.65791861
8/17/2019 16:00,403,403.12,8/17/2019 12:00,22.57933333,3,8/17/2019 18:00,184.5226667,16,22.5,23.05757246,15.93244612
8/17/2019 17:00,700,700.2753333,8/17/2019 12:00,22.57933333,3,8/17/2019 18:00,184.5226667,17,20.66987298,20.87483395,8.451919473
8/17/2019 18:00,185,184.5226667,8/17/2019 12:00,22.57933333,3,8/17/2019 18:00,184.5226667,18,20,20.30026298,35.37955945
8/17/2019 19:00,43,42.65266667,8/17/2019 12:00,22.57933333,3,8/17/2019 18:00,184.5226667,19,20.66987298,21.11494263,6.429048918
8/17/2019 20:00,30,29.70933333,8/17/2019 12:00,22.57933333,3,8/17/2019 18:00,184.5226667,20,22.5,23.01888195,30.59382628
8/17/2019 21:00,26,26.24733333,8/17/2019 12:00,22.57933333,4,8/18/2019 0:00,16.10133333,21,25,26.07414315,40.69694924
8/17/2019 22:00,20,19.71866667,8/17/2019 12:00,22.57933333,4,8/18/2019 0:00,16.10133333,22,27.5,28.79426274,36.05963552
8/17/2019 23:00,18,17.72733333,8/17/2019 12:00,22.57933333,4,8/18/2019 0:00,16.10133333,23,29.33012702,29.53242669,49.34577041
8/18/2019 0:00,16,16.10133333,8/18/2019 0:00,16.10133333,0,8/18/2019 0:00,16.10133333,0,30,30.41955315,40.58426396
8/18/2019 1:00,14,13.904,8/18/2019 0:00,16.10133333,0,8/18/2019 0:00,16.10133333,1,29.33012702,31.24997531,20.0128006
8/18/2019 2:00,12,12.162,8/18/2019 0:00,16.10133333,0,8/18/2019 0:00,16.10133333,2,27.5,27.89139954,45.74305246
8/18/2019 3:00,11,10.584,8/18/2019 0:00,16.10133333,1,8/18/2019 6:00,10.55333333,3,25,26.08593093,33.31176447
8/18/2019 4:00,12,11.988,8/18/2019 0:00,16.10133333,1,8/18/2019 6:00,10.55333333,4,22.5,23.29745115,13.93793517
8/18/2019 5:00,11,10.60733333,8/18/2019 0:00,16.10133333,1,8/18/2019 6:00,10.55333333,5,20.66987298,21.89590528,35.79488571
8/18/2019 6:00,11,10.55333333,8/18/2019 0:00,16.10133333,1,8/18/2019 6:00,10.55333333,6,20,21.11182538,40.39021587
8/18/2019 7:00,12,12.27533333,8/18/2019 0:00,16.10133333,1,8/18/2019 6:00,10.55333333,7,20.66987298,21.75941531,15.19709844
8/18/2019 8:00,10,10.16733333,8/18/2019 0:00,16.10133333,1,8/18/2019 6:00,10.55333333,8,22.5,22.54366365,10.34859616
8/18/2019 9:00,14,13.54933333,8/18/2019 0:00,16.10133333,2,8/18/2019 12:00,21.39666667,9,25,26.40034012,10.67676062
8/18/2019 10:00,15,14.83866667,8/18/2019 0:00,16.10133333,2,8/18/2019 12:00,21.39666667,10,27.5,27.68224284,5.807887367
8/18/2019 11:00,18,18.00066667,8/18/2019 0:00,16.10133333,2,8/18/2019 12:00,21.39666667,11,29.33012702,29.4503063,36.94260634
8/18/2019 12:00,21,21.39666667,8/18/2019 12:00,21.39666667,2,8/18/2019 12:00,21.39666667,12,30,31.10369371,33.28182403
8/18/2019 13:00,29,28.63933333,8/18/2019 12:00,21.39666667,2,8/18/2019 12:00,21.39666667,13,29.33012702,29.85616109,35.35831969
8/18/2019 14:00,37,36.64933333,8/18/2019 12:00,21.39666667,2,8/18/2019 12:00,21.39666667,14,27.5,27.68906134,24.29216198
8/18/2019 15:00,73,73.42266667,8/18/2019 12:00,21.39666667,3,8/18/2019 18:00,154.376,15,25,26.54596311,5.170364986
8/18/2019 16:00,212,211.594,8/18/2019 12:00,21.39666667,3,8/18/2019 18:00,154.376,16,22.5,24.0980537,33.26652958
8/18/2019 17:00,555,554.5333333,8/18/2019 12:00,21.39666667,3,8/18/2019 18:00,154.376,17,20.66987298,22.5559213,28.40003799
8/18/2019 18:00,154,154.376,8/18/2019 12:00,21.39666667,3,8/18/2019 18:00,154.376,18,20,20.110885,24.92032666
8/18/2019 19:00,45,44.63466667,8/18/2019 12:00,21.39666667,3,8/18/2019 18:00,154.376,19,20.66987298,21.78843312,31.33315157
8/18/2019 20:00,32,31.92666667,8/18/2019 12:00,21.39666667,3,8/18/2019 18:00,154.376,20,22.5,23.70162878,46.79731144
8/18/2019 21:00,29,28.66733333,8/18/2019 12:00,21.39666667,4,8/19/2019 0:00,15.65066667,21,25,25.9267389,4.76818809
8/18/2019 22:00,22,22.214,8/18/2019 12:00,21.39666667,4,8/19/2019 0:00,15.65066667,22,27.5,28.87518989,41.86954993
8/18/2019 23:00,18,18.12066667,8/18/2019 12:00,21.39666667,4,8/19/2019 0:00,15.65066667,23,29.33012702,30.29422429,2.904767938
8/19/2019 0:00,16,15.65066667,8/19/2019 0:00,15.65066667,0,8/19/2019 0:00,15.65066667,0,30,31.16453774,3.710715848
8/19/2019 1:00,14,13.58133333,8/19/2019 0:00,15.65066667,0,8/19/2019 0:00,15.65066667,1,29.33012702,30.70645019,1.084036345
8/19/2019 2:00,12,12.16733333,8/19/2019 0:00,15.65066667,0,8/19/2019 0:00,15.65066667,2,27.5,29.24725385,49.25251973
8/19/2019 3:00,10,10.386,8/19/2019 0:00,15.65066667,1,8/19/2019 6:00,12.21466667,3,25,26.78581964,7.86660063
8/19/2019 4:00,13,12.66,8/19/2019 0:00,15.65066667,1,8/19/2019 6:00,12.21466667,4,22.5,23.24479713,21.87675336
8/19/2019 5:00,13,12.51533333,8/19/2019 0:00,15.65066667,1,8/19/2019 6:00,12.21466667,5,20.66987298,22.59929257,4.188274335
8/19/2019 6:00,12,12.21466667,8/19/2019 0:00,15.65066667,1,8/19/2019 6:00,12.21466667,6,20,21.61717981,39.27546112
8/19/2019 7:00,14,13.9,8/19/2019 0:00,15.65066667,1,8/19/2019 6:00,12.21466667,7,20.66987298,22.21937211,30.41274001
8/19/2019 8:00,14,14.35666667,8/19/2019 0:00,15.65066667,1,8/19/2019 6:00,12.21466667,8,22.5,22.59357539,3.615904773
8/19/2019 9:00,17,16.56466667,8/19/2019 0:00,15.65066667,2,8/19/2019 12:00,25.706,9,25,26.97502054,42.43017182
8/19/2019 10:00,18,18.332,8/19/2019 0:00,15.65066667,2,8/19/2019 12:00,25.706,10,27.5,28.62268759,38.49380347
8/19/2019 11:00,21,21.21666667,8/19/2019 0:00,15.65066667,2,8/19/2019 12:00,25.706,11,29.33012702,29.88770712,34.51687443
8/19/2019 12:00,26,25.706,8/19/2019 12:00,25.706,2,8/19/2019 12:00,25.706,12,30,31.20976586,42.82472451
8/19/2019 13:00,36,35.51666667,8/19/2019 12:00,25.706,2,8/19/2019 12:00,25.706,13,29.33012702,30.04385551,49.19653025
8/19/2019 14:00,115,114.918,8/19/2019 12:00,25.706,2,8/19/2019 12:00,25.706,14,27.5,28.06659648,30.44718639
8/19/2019 15:00,736,735.636,8/19/2019 12:00,25.706,3,8/19/2019 18:00,400.256,15,25,26.4455198,16.62036689
8/19/2019 16:00,1351,1351.045333,8/19/2019 12:00,25.706,3,8/19/2019 18:00,400.256,16,22.5,24.41540722,42.91656211
8/19/2019 17:00,1497,1497.366,8/19/2019 12:00,25.706,3,8/19/2019 18:00,400.256,17,20.66987298,20.96978505,15.35845516
8/19/2019 18:00,400,400.256,8/19/2019 12:00,25.706,3,8/19/2019 18:00,400.256,18,20,20.46866573,43.87878864
8/19/2019 19:00,39,39.36266667,8/19/2019 12:00,25.706,3,8/19/2019 18:00,400.256,19,20.66987298,22.21925131,49.17547384
8/19/2019 20:00,29,28.87066667,8/19/2019 12:00,25.706,3,8/19/2019 18:00,400.256,20,22.5,23.02793171,4.25209522
8/19/2019 21:00,27,26.57866667,8/19/2019 12:00,25.706,4,8/20/2019 0:00,17.4,21,25,25.27704858,24.7824794
8/19/2019 22:00,20,19.98533333,8/19/2019 12:00,25.706,4,8/20/2019 0:00,17.4,22,27.5,28.07505792,32.58452543
8/19/2019 23:00,18,17.94266667,8/19/2019 12:00,25.706,4,8/20/2019 0:00,17.4,23,29.33012702,29.54663642,28.00777015
8/20/2019 0:00,17,17.4,8/20/2019 0:00,17.4,0,8/20/2019 0:00,17.4,0,30,31.75742255,2.960431172
8/20/2019 1:00,13,13.15666667,8/20/2019 0:00,17.4,0,8/20/2019 0:00,17.4,1,29.33012702,30.57101028,30.67643754
8/20/2019 2:00,12,12.24866667,8/20/2019 0:00,17.4,0,8/20/2019 0:00,17.4,2,27.5,28.94031589,5.161175188
8/20/2019 3:00,12,11.54466667,8/20/2019 0:00,17.4,1,8/20/2019 6:00,13.236,3,25,26.08921615,28.56837308
8/20/2019 4:00,13,12.59333333,8/20/2019 0:00,17.4,1,8/20/2019 6:00,13.236,4,22.5,23.19540523,45.48265529
8/20/2019 5:00,12,12.16133333,8/20/2019 0:00,17.4,1,8/20/2019 6:00,13.236,5,20.66987298,20.6792676,21.40370846
8/20/2019 6:00,13,13.236,8/20/2019 0:00,17.4,1,8/20/2019 6:00,13.236,6,20,20.83508791,1.998571509
8/20/2019 7:00,15,14.87266667,8/20/2019 0:00,17.4,1,8/20/2019 6:00,13.236,7,20.66987298,21.26817385,40.69042727
8/20/2019 8:00,16,16.11266667,8/20/2019 0:00,17.4,1,8/20/2019 6:00,13.236,8,22.5,22.85093878,37.76472813
8/20/2019 9:00,18,18.03133333,8/20/2019 0:00,17.4,2,8/20/2019 12:00,29.44133333,9,25,25.42497123,47.92523215
8/20/2019 10:00,19,19.46133333,8/20/2019 0:00,17.4,2,8/20/2019 12:00,29.44133333,10,27.5,28.37348857,20.34589763
8/20/2019 11:00,25,24.97733333,8/20/2019 0:00,17.4,2,8/20/2019 12:00,29.44133333,11,29.33012702,31.221416,29.11774314
8/20/2019 12:00,29,29.44133333,8/20/2019 12:00,29.44133333,2,8/20/2019 12:00,29.44133333,12,30,30.34908539,29.05096195
8/20/2019 13:00,48,47.96066667,8/20/2019 12:00,29.44133333,2,8/20/2019 12:00,29.44133333,13,29.33012702,31.01411515,3.367694988
8/20/2019 14:00,276,275.5246667,8/20/2019 12:00,29.44133333,2,8/20/2019 12:00,29.44133333,14,27.5,29.45330099,21.93002552
8/20/2019 15:00,1269,1268.932667,8/20/2019 12:00,29.44133333,3,8/20/2019 18:00,541.988,15,25,26.96421499,27.26168973
8/20/2019 16:00,2137,2137.38,8/20/2019 12:00,29.44133333,3,8/20/2019 18:00,541.988,16,22.5,23.70562607,46.47063054
8/20/2019 17:00,1863,1862.504667,8/20/2019 12:00,29.44133333,3,8/20/2019 18:00,541.988,17,20.66987298,20.86597507,24.17363428
